     TIME      |X ACCEL (m/s^2)|Y ACCEL (m/s^2)|Z ACCEL (m/s^2)|X ANG VEL (°/s)|Y ANG VEL (°/s)|Z ANG VEL (°/s)|   TEMP (°C)   |
06:59:19.517|-15.59482421875|-4.2875000000000005|37.59697265625|122.17557251908397|-27.213740458015266|2.068702290076336|16.435882352941178|
06:59:19.626|-9.1396484375|-18.59033203125|26.734667968750003|121.7557251908397|-29.221374045801525|-1.8931297709923665|  16.53   |
06:59:19.734|-6.1297851562500005|-15.030175781250001|25.035937500000003|116.8854961832061|-25.076335877862597|0.3511450381679389|17.188823529411767|
06:59:19.842|-4.34970703125|-15.704882812500001|25.203417968750003|106.64885496183206|-24.412213740458014|-11.564885496183207|  16.53   |
06:59:19.950|-1.8375000000000001|-19.087988281250002|30.299609375000003|120.51908396946565|-27.82442748091603|-8.32824427480916|  16.53   |
06:59:20.058|-3.4596679687500003|-13.790820312500001|24.1650390625|115.6030534351145|-22.763358778625953|1.2595419847328244|  16.53   |
06:59:20.166|-16.95380859375|-8.4123046875|32.146679687500004|110.44274809160305|-25.946564885496183|-1.7709923664122138|  16.53   |
06:59:20.274|1.82314453125|-13.924804687500002|29.112890625000002|124.94656488549619|-24.396946564885496|0.7251908396946565|16.624117647058824|
06:59:20.383|-7.60361328125|-13.786035156250001|29.49091796875|121.01526717557252|-29.083969465648856|-10.290076335877863|16.624117647058824|
06:59:20.492|-6.23984375|-16.38916015625|34.7880859375|111.83206106870229|-21.870229007633586|-6.938931297709924|16.341764705882355|
06:59:20.601|-20.48525390625|-7.512695312500001|37.0658203125|118.58778625954199|-34.900763358778626|-4.694656488549619|16.435882352941178|
06:59:20.708|-9.555957031250001|-14.01572265625|23.1984375|121.34351145038168|-27.068702290076335|-0.8931297709923665|  16.53   |
06:59:20.816|-7.6275390625|-19.255468750000002|26.988281250000004|115.95419847328245|-29.33587786259542|-2.7557251908396947|17.377058823529413|
06:59:20.924|2.5744140625000003|-7.38828125|23.528613281250003|126.69465648854961|-33.41984732824427|5.343511450381679|17.28294117647059|
06:59:21.032|-0.9809570312500001|-17.11171875|24.854101562500002|100.35114503816794|-32.99236641221374|-0.4961832061068702|17.377058823529413|
06:59:21.140|0.14833984375|-22.389746093750002|32.99365234375|128.86259541984734|-33.61068702290076|0.40458015267175573|17.377058823529413|
06:59:21.248|-4.19658203125|-21.7533203125|26.050390625000002|112.06870229007633|-21.72519083969466|-1.297709923664122|17.28294117647059|
06:59:21.355|-2.6318359375|-9.474609375|28.66787109375|128.58778625954199|-29.480916030534353|-6.450381679389313|16.624117647058824|
06:59:21.463|-3.7802734375000004|-16.556640625|24.51435546875|125.5114503816794|-27.480916030534353|-2.114503816793893|  16.53   |
06:59:21.571|-1.2919921875|-11.704492187500001|27.007421875000002|124.96946564885496|-26.450381679389313|-1.8702290076335877|16.718235294117648|
06:59:21.679|-4.7947265625|-14.3458984375|26.1173828125|112.89312977099236|-24.076335877862597|-0.8778625954198473|17.28294117647059|
06:59:21.787|0.6555664062500001|-18.910937500000003|26.51455078125|108.66412213740458|-23.862595419847327|-0.6717557251908397|17.28294117647059|
06:59:21.895|0.0095703125|-19.504296875|26.591113281250003|116.53435114503817|-29.34351145038168|-3.053435114503817|17.094705882352944|
06:59:22.002|3.4835937500000003|-10.752246093750001|32.711328125|121.30534351145039|-24.793893129770993|-4.1603053435114505|17.094705882352944|
06:59:22.111|-3.00029296875|-9.723437500000001|25.547949218750002|119.54961832061069|-27.27480916030534|-5.908396946564886|17.28294117647059|
06:59:22.220|-7.287792968750001|-19.0736328125|23.911425781250003|116.56488549618321|-23.083969465648856|0.22137404580152673|17.094705882352944|
06:59:22.327|-6.46953125|-24.782324218750002|18.839160156250003|99.22900763358778|-22.48854961832061|-1.2213740458015268|17.28294117647059|
06:59:22.435|-11.828906250000001|-15.121093750000002|25.308691406250002|121.90839694656489|-30.702290076335878|4.969465648854962|17.188823529411767|
06:59:22.543|-6.9911132812500005|-11.273828125000001|22.571582031250003|119.19083969465649|-27.65648854961832|-5.183206106870229|17.28294117647059|
06:59:22.651|-12.81943359375|4.82822265625|18.599902343750003|124.76335877862596|-28.404580152671755|-6.0458015267175576|17.377058823529413|
06:59:22.759|-5.086621093750001|-9.4650390625|32.773535156250006|121.83969465648855|-28.977099236641223|-5.015267175572519|17.28294117647059|
06:59:22.868|-8.2017578125|-5.70390625|29.261230468750004|117.79389312977099|-27.18320610687023|-8.15267175572519|17.377058823529413|
06:59:22.976|3.02421875|-17.09736328125|24.667480468750004|115.8854961832061|-21.099236641221374|-2.5114503816793894|17.188823529411767|
06:59:23.084|-1.8375000000000001|-11.704492187500001|30.7494140625|105.40458015267176|-32.76335877862596|-6.00763358778626|17.188823529411767|
06:59:23.191|-2.5169921875|-18.5185546875| 39.50625 |112.19847328244275|-26.251908396946565|2.114503816793893|17.377058823529413|
06:59:23.299|-1.48818359375|-2.0049804687500004|32.94580078125|127.86259541984732|-28.045801526717558|-11.213740458015268|17.188823529411767|
06:59:23.407|-8.91953125|-9.3501953125|31.806933593750003|122.25954198473282|-27.72519083969466|-0.7099236641221374|17.377058823529413|
06:59:23.515|-7.6131835937500005|-10.42685546875|21.097753906250002|102.80152671755725|-33.02290076335878|0.20610687022900764|17.188823529411767|
06:59:23.623|2.1006835937500004|-12.230859375000001|25.820703125|111.30534351145039|-24.38167938931298|-5.572519083969466|17.377058823529413|
06:59:23.730|-12.1064453125|-14.307617187500002|20.705371093750003|118.1526717557252|-27.587786259541986|-5.603053435114504|17.28294117647059|
06:59:23.839|-9.35498046875|-10.627832031250001|22.978320312500003|121.65648854961832|-25.206106870229007|-4.1679389312977095|17.188823529411767|
06:59:23.948|-5.8187500000000005|-15.75751953125|20.53310546875|111.93129770992367|-27.946564885496183|-1.5038167938931297|17.188823529411767|
06:59:24.056|-7.3021484375000005|-10.929296875|13.876953125000002|117.62595419847328|-22.297709923664122|-3.5801526717557253|17.188823529411767|
06:59:24.163|-6.8475585937500005|-16.71455078125|24.523925781250004|125.1526717557252|-25.603053435114504|0.5038167938931297|17.28294117647059|
06:59:24.271|-1.990625 |-12.087304687500001|29.20380859375|124.97709923664122|-28.16030534351145|-7.129770992366412|17.377058823529413|
06:59:24.380|-10.556054687500001|-10.034472656250001|29.069824218750004|123.69465648854961|-22.015267175572518|-7.961832061068702|17.377058823529413|
06:59:24.488|-3.1964843750000003|-21.3705078125|23.07880859375|114.02290076335878|-25.72519083969466|-10.297709923664122|17.28294117647059|
06:59:24.596|-9.436328125000001|-8.421875 |18.15009765625|114.87786259541984|-27.061068702290076|-7.908396946564886|17.188823529411767|
06:59:24.703|1.4642578125|-19.38466796875|28.256347656250004|124.97709923664122|-25.442748091603054|-12.80916030534351|17.28294117647059|
06:59:24.811|-3.8999023437500004|-6.74228515625|33.61572265625|114.47328244274809|-26.69465648854962|-7.99236641221374|17.377058823529413|
06:59:24.920|-15.0923828125|-11.1015625|30.983886718750004|122.38167938931298|-30.106870229007633|-1.366412213740458|17.28294117647059|
06:59:25.028|5.8091796875|-18.623828125000003|24.949804687500002|109.0381679389313|-25.610687022900763|-3.6793893129770994|17.28294117647059|
06:59:25.136|-13.77646484375|-1.30634765625|31.041308593750003|122.16793893129771|-23.80916030534351|-8.488549618320612|17.471176470588237|
06:59:25.244|  -1.225  |-9.579882812500001|27.859179687500003|120.08396946564885|-29.16030534351145|-0.04580152671755725|17.56529411764706|
06:59:25.351|-4.7181640625000005|-17.126074218750002|28.600878906250003|113.97709923664122|-27.198473282442748|-12.091603053435115|17.094705882352944|
06:59:25.459|3.23955078125|-14.08271484375|32.050976562500004|112.7175572519084|-28.587786259541986|-0.7022900763358778|17.094705882352944|
06:59:25.568|-8.407519531250001|-19.88232421875|18.56640625|105.74045801526718|-31.923664122137403|-8.48091603053435|17.28294117647059|
06:59:25.676|-9.077441406250001|-13.546777343750001|26.624609375000002|108.23664122137404|-28.022900763358777|-6.961832061068702|17.941764705882353|
06:59:25.785|-17.618945312500003|-11.0537109375|28.993261718750002|129.6946564885496|-29.404580152671755|-3.5877862595419847|17.28294117647059|
06:59:25.894|-5.828320312500001|-2.6892578125|28.184570312500004|108.7557251908397|-23.786259541984734|-3.618320610687023|17.377058823529413|
06:59:26.001|-3.9621093750000003|-3.7707031250000003|28.0697265625|121.80916030534351|-25.328244274809162|-7.587786259541985|16.624117647058824|
06:59:26.109|-3.40224609375|-8.517578125|26.586328125|118.85496183206106|-25.50381679389313|3.0229007633587788|17.28294117647059|
06:59:26.217|-3.0050781250000003|-5.1249023437500005|34.146875 |120.16030534351145|-27.984732824427482|0.17557251908396945|17.28294117647059|
06:59:26.325|4.8138671875000005|-19.064062500000002|29.82587890625|126.14503816793894|-27.50381679389313|-9.65648854961832|17.377058823529413|
06:59:26.432|-2.1006835937500004|-7.775878906250001|31.481542968750002|119.2442748091603|-31.31297709923664|-2.6946564885496183|17.471176470588237|
06:59:26.542|-6.21591796875|-0.55029296875|24.1458984375|105.3969465648855|-31.702290076335878|-2.4427480916030535|17.377058823529413|
06:59:26.651|-0.6603515625|-20.9111328125|26.624609375000002|116.22900763358778|-28.916030534351144|-7.572519083969466|17.188823529411767|
06:59:26.759|-0.12919921875|   -4.9   |25.36611328125|122.45801526717557|-31.82442748091603|-4.374045801526718|17.28294117647059|
06:59:26.867|-6.6130859375|-21.064257812500003|24.571777343750004|108.05343511450381|-25.53435114503817|-4.687022900763359|17.84764705882353|
06:59:26.975|-5.0531250000000005|-9.96748046875|36.37197265625|114.62595419847328|-35.69465648854962|-9.458015267175572|17.28294117647059|
06:59:27.083|-3.6367187500000004|-1.473828125|24.4330078125|118.41984732824427|-31.99236641221374|-2.381679389312977|17.094705882352944|
06:59:27.190|-6.770996093750001|-21.93037109375|26.533691406250004|109.23664122137404|-30.137404580152673|-4.290076335877862|17.471176470588237|
06:59:27.300|-2.7658203125000003|-15.3986328125|28.084082031250002|121.74045801526718|-24.114503816793892|-0.25190839694656486|17.188823529411767|
06:59:27.407|-3.73720703125|-11.60400390625|22.337109375|121.93893129770993|-28.938931297709924|-6.687022900763359|17.377058823529413|
06:59:27.515|3.0912109375|-12.661523437500001|27.595996093750003|112.38931297709924|-28.65648854961832|-8.603053435114504|17.84764705882353|
06:59:27.623|-5.76611328125|-19.20283203125|30.491015625000003|113.09160305343511|-32.10687022900763|-7.396946564885496|17.28294117647059|
06:59:27.731|-3.59365234375|-5.732617187500001|21.55712890625|105.54961832061069|-29.045801526717558|-4.236641221374046|17.28294117647059|
06:59:27.839|-3.01943359375|-6.0962890625|24.040625000000002|126.00763358778626|-27.870229007633586|-10.15267175572519|17.188823529411767|
06:59:27.948|-12.183007812500001|-17.32705078125|24.988085937500003|119.09160305343511|-29.358778625954198|0.6870229007633588|17.28294117647059|
06:59:28.056|-7.799804687500001|-10.11103515625|24.14111328125|102.95419847328245|-28.091603053435115|-6.656488549618321|17.377058823529413|
06:59:28.163|-8.575000000000001|-21.78681640625|17.68115234375|118.18320610687023|-28.946564885496183|-5.931297709923665|17.188823529411767|
06:59:28.271|-0.71298828125|-16.542285156250003|27.9740234375|117.53435114503817|  -20.0   |-3.6717557251908395|17.094705882352944|
06:59:28.379|-9.144433593750001|-6.3451171875000005|28.600878906250003|122.64885496183206|-23.30534351145038|-1.549618320610687|17.094705882352944|
06:59:28.487|-0.43544921875000003|-16.29345703125|25.7728515625|108.3206106870229|  -32.0   |-3.015267175572519|17.377058823529413|
06:59:28.596|-13.2931640625|-5.53642578125|29.715820312500004|115.1145038167939|-24.87786259541985|-5.198473282442748|17.28294117647059|
06:59:28.705|3.3400390625000003|-14.479882812500001|19.45166015625|112.1526717557252|-26.946564885496183|4.297709923664122|18.130000000000003|
06:59:28.812|-8.51279296875|-16.70498046875| 27.25625 |117.29770992366412|-25.748091603053435|-1.297709923664122|17.28294117647059|
06:59:28.920|-7.483984375|-15.49912109375|29.763671875000004|104.14503816793894|-27.72519083969466|-4.152671755725191|17.188823529411767|
06:59:29.028|-19.485156250000003|-14.78134765625|22.03564453125|107.90076335877863|-22.16793893129771|-4.259541984732825|17.28294117647059|
06:59:29.136|-13.398437500000002|-9.48896484375|25.863769531250004|115.34351145038168|-24.206106870229007|-1.7786259541984732|17.188823529411767|
06:59:29.243|-8.953027343750001|-14.97275390625|19.939746093750003|113.22900763358778|-31.30534351145038|-8.870229007633588|17.659411764705883|
06:59:29.352|-0.3923828125|-11.1876953125|25.94990234375|111.05343511450381|-32.93893129770992|-7.793893129770993|17.377058823529413|
06:59:29.461|-8.43623046875|-9.599023437500001|24.834960937500004|121.95419847328245|-25.129770992366414|-1.3129770992366412|17.28294117647059|
06:59:29.569|-3.9477539062500004|-23.428125|21.65283203125|125.19083969465649|-28.33587786259542|-6.595419847328245|17.377058823529413|
06:59:29.676|-0.5072265625000001|-5.58427734375|35.1517578125|130.00763358778627|-29.30534351145038|0.25190839694656486|17.28294117647059|
06:59:29.784|-10.37900390625|-5.9048828125|26.246582031250004|109.36641221374046|-28.954198473282442|-7.198473282442748|17.471176470588237|
06:59:29.892|-4.440625000000001|-17.34619140625|28.682226562500002|112.5114503816794|-26.50381679389313|-5.450381679389313|17.188823529411767|
06:59:30.000|-10.259375|-25.385253906250004|27.926171875|123.68702290076335|-26.541984732824428|-0.25190839694656486|17.28294117647059|
06:59:30.109|-7.5174804687500005|-8.8908203125|24.50478515625|118.95419847328245|-30.633587786259543|1.5801526717557253|17.377058823529413|
06:59:30.218|-2.4404296875|-16.169042968750002|26.37099609375|115.38931297709924|-31.84732824427481|-5.00763358778626|17.471176470588237|
06:59:30.327|-7.54619140625|-3.6750000000000003|25.777636718750003|107.20610687022901|-30.641221374045802|-2.9770992366412212|17.28294117647059|
06:59:30.435|-9.40283203125|-17.642871093750003|22.212695312500003|110.06106870229007|-31.946564885496183|-3.2442748091603053|17.28294117647059|
06:59:30.543|-15.255078125|-9.70908203125|22.700781250000002|114.61832061068702|-22.946564885496183|-0.7633587786259542|17.28294117647059|
06:59:30.650|-11.249902343750001|-15.226367187500001|24.782324218750002|120.00763358778626|-35.51908396946565|-0.12213740458015267|17.28294117647059|
06:59:30.758|-5.6273437500000005|-8.503222656250001|13.733398437500002|103.10687022900764|-33.44274809160305|-9.244274809160306|17.471176470588237|
06:59:30.867|-6.373828125|-5.54599609375|31.27578125|121.77099236641222|-29.099236641221374|-3.198473282442748|17.377058823529413|
06:59:30.975|0.49287109375000004|-4.61767578125|30.108203125000003|129.16030534351145|-25.328244274809162|-6.961832061068702|17.377058823529413|
06:59:31.084|-10.340722656250001|-18.42763671875|29.328222656250002|110.46564885496183|-25.076335877862597|-2.877862595419847|17.377058823529413|
06:59:31.192|-3.2539062500000004|-19.54736328125|29.955078125000004|119.7557251908397|-27.938931297709924|3.0076335877862594|17.28294117647059|
06:59:31.300|-14.714355468750002|-12.17822265625|25.552734375000004|127.3587786259542|-24.68702290076336|-5.511450381679389|17.28294117647059|
06:59:31.407|0.39716796875000004|-19.33681640625|26.504980468750002|115.98473282442748|-27.236641221374047|-5.267175572519084|17.377058823529413|
06:59:31.515|-4.7420898437500005|-10.55126953125|17.29833984375|116.70992366412214|-28.48854961832061|-8.557251908396946|17.28294117647059|
06:59:31.623|-17.355761718750003|-15.94892578125|26.18916015625|106.92366412213741|-35.41984732824427|-5.709923664122138|17.094705882352944|
06:59:31.731|-10.579980468750001|-9.1109375|28.57216796875|109.6793893129771|-26.404580152671755|-6.358778625954199|17.377058823529413|
06:59:31.839|-5.8426757812500005|-18.441992187500002|23.66259765625|112.3969465648855|-24.732824427480917|-4.687022900763359|17.377058823529413|
06:59:31.948|-1.6987304687500002|-13.93916015625|22.308398437500003|130.33587786259542|-22.03053435114504|-1.1068702290076335|17.28294117647059|
06:59:32.056|-5.033984375|-4.97177734375|28.462109375|115.04580152671755|-19.85496183206107|-7.183206106870229|17.84764705882353|
06:59:32.165|8.019921875000001|-13.341015625|27.404589843750003|120.20610687022901|-28.83206106870229|-8.290076335877863|17.188823529411767|
06:59:32.273|-4.8904296875|-17.714648437500003|30.7015625|110.87786259541984|-30.18320610687023|-9.740458015267176|17.471176470588237|
06:59:32.381|-2.5074218750000004|-15.4751953125|23.3037109375|115.44274809160305|-25.564885496183205|4.282442748091603|17.28294117647059|
06:59:32.489|-10.053613281250001|-3.426171875|28.849707031250002|120.17557251908397|-25.923664122137403|-7.099236641221374|17.28294117647059|
06:59:32.596|-3.4644531250000004|-24.14111328125|29.687109375000002|108.8473282442748|-29.900763358778626|-2.6106870229007635|17.941764705882353|
06:59:32.705|-6.182421875|-20.3369140625|29.830664062500002|117.41221374045801|-28.931297709923665|-4.183206106870229|17.188823529411767|
06:59:32.813|-2.82802734375|-11.12548828125|27.00263671875|102.87786259541984|-26.30534351145038|-3.595419847328244|17.377058823529413|
06:59:32.921|-9.6181640625|-15.791015625000002|23.4759765625|120.04580152671755|-22.045801526717558|-7.076335877862595|16.906470588235294|
06:59:33.029|-2.73232421875|-25.71064453125|38.080273437500004|115.91603053435115|-31.519083969465647|-10.557251908396946|17.188823529411767|
06:59:33.137|-8.8525390625|-12.2404296875|30.715917968750002|112.16030534351145|-25.931297709923665|7.083969465648855|17.471176470588237|
06:59:33.244|-3.1390625|-20.97333984375|20.365625 |122.95419847328245|-33.82442748091603|-1.5648854961832062|17.188823529411767|
06:59:33.353|-1.2632812500000001|-18.56640625|25.37568359375|122.74809160305344|-36.29770992366412|-3.2213740458015265|17.28294117647059|
06:59:33.461|-7.488769531250001|-14.628222656250001|30.514941406250003|123.36641221374046|-28.099236641221374|-6.633587786259542|17.28294117647059|
06:59:33.569|5.39287109375|-6.63701171875|28.52431640625|118.95419847328245|-28.450381679389313|-11.229007633587786|17.094705882352944|
06:59:33.677|-2.7179687500000003|-10.087109375|27.993164062500004|106.16030534351145|-25.083969465648856|4.320610687022901|17.28294117647059|
06:59:33.784|-7.101171875|-13.417578125|31.629882812500004|114.7557251908397|-32.67175572519084|-4.137404580152672|  16.53   |
06:59:33.893|-10.3263671875|-15.872363281250001|30.802050781250003|110.66412213740458|-29.282442748091604|-11.564885496183207|17.377058823529413|
06:59:34.002|-8.25439453125|-9.843066406250001|26.720312500000002|109.94656488549619|-23.977099236641223|-6.961832061068702|17.377058823529413|
06:59:34.110|-11.757128906250001|-9.575097656250001|28.538671875000002|128.64885496183206|-34.229007633587784|-8.442748091603054|17.094705882352944|
06:59:34.218|0.9666015625000001|-9.264062500000001|18.982714843750003|122.6030534351145|-21.221374045801525|-9.786259541984732|17.28294117647059|
06:59:34.325|-5.5077148437500005|-10.78095703125|32.845312500000006|109.58015267175573|-25.114503816793892|-4.152671755725191|17.377058823529413|
06:59:34.433|-1.7657226562500001|-22.815625|28.935839843750003|122.66412213740458|-28.083969465648856|-9.351145038167939|  16.53   |
06:59:34.541|0.00478515625|-9.431542968750001|29.270800781250003|128.00763358778627|-23.84732824427481|-3.099236641221374|16.718235294117648|
06:59:34.651|-19.269824218750003|-12.74765625|26.509765625000004|109.70229007633588|-24.51145038167939|-4.740458015267175|16.624117647058824|
06:59:34.760|-1.9954101562500002|-9.455468750000001|21.4853515625|109.5114503816794|-24.213740458015266|-4.923664122137405|  16.53   |
06:59:34.869|-15.838867187500002|-11.273828125000001|25.15078125|122.38931297709924|-28.083969465648856|-6.358778625954199|  16.53   |
06:59:34.977|-9.000878906250001|-18.64296875|35.391015625|109.37404580152672|-23.259541984732824|-1.900763358778626|16.81235294117647|
06:59:35.086|-3.4596679687500003|-14.867480468750001|29.09853515625|114.3969465648855|-27.64885496183206|-0.8473282442748091|16.435882352941178|
