37.31172931288078	-80.33306424783802
37.31172931834121	-80.33306424617824
37.31172932162995	-80.33306424484383
37.311729325267805	-80.33306424333853
37.3117293292141	-80.33306424164017
37.311729333552435	-80.33306423973642
37.31172933826612	-80.33306423761069
37.31172934334231	-80.3330642352476
37.31172934961913	-80.33306423227793
37.31172935627353	-80.33306422902034
37.31172936238962	-80.33306422594553
37.31172937445723	-80.33306421992405
37.31172938812009	-80.33306421283584
37.31172939643938	-80.33306420832618
37.31172940510801	-80.33306420356328
37.31172941351076	-80.33306419871641
37.31172942163536	-80.33306419385501
37.31172943006385	-80.33306418875574
37.311729438837865	-80.33306418333007
37.311729448102575	-80.33306417759326
37.31172945786462	-80.33306417159336
37.31172948436762	-80.33306415550871
37.311729510945625	-80.333064138258
37.31172952108507	-80.33306413109538
37.31172953157145	-80.33306412359823
37.31172954254596	-80.33306411572521
37.311729553981685	-80.33306410758391
37.31172956586015	-80.3330640992018
37.31172957786697	-80.33306409057705
37.31172958998988	-80.33306408173175
37.31172960254883	-80.33306407268921
37.31172962796688	-80.33306405393819
37.31172965398481	-80.33306403440896
37.31172966774753	-80.33306402425053
37.31172968189496	-80.33306401383835
37.31172969621473	-80.33306400331179
37.31172971072965	-80.33306399256487
37.3117297253921	-80.33306398152617
37.311729740410605	-80.33306397013489
37.311729755739655	-80.33306395849844
37.311729771163336	-80.33306394668662
37.3117298006746	-80.33306392395151
37.31172983133092	-80.33306390030293
37.31172984829779	-80.33306388720312
37.311729865536364	-80.33306387383269
37.31172988291119	-80.3330638602313
37.31172990053283	-80.33306384645589
37.31172991846676	-80.33306383247326
37.311729936732	-80.33306381825145
37.31172995540851	-80.3330638037529
37.311729974393224	-80.33306378893415
37.31173002118372	-80.33306375186223
37.31173006996001	-80.33306371319249
37.311730090755404	-80.33306369669798
37.31173011149239	-80.33306368018525
37.311730132459815	-80.3330636634709
37.31173015371741	-80.33306364649121
37.31173017545161	-80.33306362921037
37.31173019757228	-80.33306361159121
37.31173021981439	-80.33306359373655
37.31173024227509	-80.33306357563609
37.31173029653084	-80.33306353242044
37.311730352729285	-80.33306348785787
37.311730377287695	-80.33306346819502
37.31173040213086	-80.3330634481906
37.31173042735548	-80.33306342792899
37.31173045289217	-80.3330634074622
37.31173047858899	-80.33306338680701
37.311730504488715	-80.3330633659776
37.3117305307215	-80.33306334481351
37.31173055733545	-80.33306332325311
37.31173061480934	-80.33306327627608
37.31173067368763	-80.33306322797378
37.31173070324074	-80.33306320374446
37.31173073325103	-80.33306317904372
37.31173076231623	-80.33306315516614
37.3117307915022	-80.33306313116778
37.31173082091062	-80.3330631069474
37.311730850580474	-80.33306308244147
37.31173088034542	-80.33306305768241
37.3117309102743	-80.33306303263795
37.31173096152888	-80.33306298942139
37.31173101363172	-80.33306294537188
37.311731044765274	-80.33306291911637
37.311731076201205	-80.33306289262606
37.31173110802996	-80.3330628658287
37.31173114016181	-80.33306283875145
37.311731172539446	-80.33306281149973
37.31173120510322	-80.33306278406961
37.31173123791151	-80.33306275628347
37.31173127210453	-80.33306272729025
37.31173135634958	-80.33306265604969
37.311731441670005	-80.3330625838972
37.31173147690561	-80.3330625539775
37.31173151226166	-80.33306252392498
37.31173154793874	-80.3330624936636
37.31173158425008	-80.33306246293486
37.311731621039065	-80.33306243175768
37.31173165800494	-80.33306240036536
37.31173169522194	-80.33306236883003
37.311731732643594	-80.33306233720728
37.31173179954232	-80.33306228063687
37.311731867571936	-80.33306222316236
37.31173190667056	-80.3330621902857
37.31173194620909	-80.33306215715196
37.31173198598218	-80.33306212380774
37.31173202602167	-80.33306209024602
37.31173206639344	-80.3330620563985
37.31173210803009	-80.33306202146329
37.31173215009688	-80.33306198617521
37.311732191533714	-80.33306195136161
37.31173229606524	-80.33306186381972
37.311732402301985	-80.33306177443677
37.311732456233656	-80.33306172874325
37.311732510870264	-80.33306168259416
37.3117325548917	-80.33306164551155
37.31173259915546	-80.33306160829753
37.31173264381404	-80.333061570808
37.31173268895733	-80.33306153296897
37.311732734701636	-80.33306149474775
37.31173278062196	-80.33306145654171
37.311732874152995	-80.33306137907601
37.31173296968478	-80.33306130029729
37.311733017812976	-80.33306126063735
37.31173306590702	-80.33306122101772
37.31173311425052	-80.33306118121834
37.311733164217785	-80.33306114007102
37.3117332146982	-80.33306109847537
37.311733264519646	-80.33306105735869
37.31173331466987	-80.33306101596365
37.3117333648245	-80.33306097446957
37.31173345846991	-80.33306089686393
37.31173355347579	-80.33306081822698
37.31173360548576	-80.33306077523372
37.311733658019094	-80.33306073186999
37.311733710608294	-80.33306068854239
37.31173376360923	-80.33306064488319
37.31173381726298	-80.3330606006691
37.31173387128073	-80.33306055622795
37.311733925691335	-80.3330605115517
37.311733980401	-80.33306046668795
37.311734116472415	-80.33306035557993
37.311734255041216	-80.3330602426103
37.31173431219166	-80.33306019582835
37.31173437094679	-80.33306014770437
37.31173443012338	-80.33306009928657
37.311734488263504	-80.33306005168511
37.31173454675091	-80.3330600038337
37.31173460580568	-80.33305995559674
37.31173466545036	-80.33305990687094
37.311734725224696	-80.33305985812724
37.311734831610835	-80.33305977175243
37.311734939489725	-80.33305968453634
37.31173500084929	-80.33305963504517
37.31173506247556	-80.33305958540602
37.31173512490469	-80.33305953520883
37.311735188006445	-80.33305948451364
37.311735251227915	-80.33305943370141
37.311735314589974	-80.33305938278993
37.31173537846718	-80.33305933163237
37.31173544315852	-80.33305927998484
37.31173560628591	-80.33305915012437
37.311735773679715	-80.33305901740964
37.31173584268642	-80.33305896282359
37.31173591050555	-80.33305890915517
37.311735978430946	-80.33305885531688
37.311736046745885	-80.33305880106008
37.31173611574888	-80.33305874621875
37.311736185228945	-80.3330586911
